1.811490468575019497e+00,1.145890625497385074e+00
2.393294385261465429e+00,1.488681812759378387e+00
1.992446291945872971e+00,1.811962221167357390e+00
2.642900265526539449e+00,2.020793364959631688e+00
1.197712997102125643e+00,2.411107037279582421e+00
2.745970060959055381e+00,1.834607530587792468e+00
1.572916574136726364e+00,2.116201524377679277e+00
1.751744804897559016e+00,2.821800464171678957e+00
2.503086791060848082e+00,2.216073416131105756e+00
1.689433437511919101e+00,2.085591316497995340e+00
6.636575274015847903e-01,2.248733167844391811e+00
1.143782357476099909e+00,2.335950569386527675e+00
1.719829694559259714e+00,1.844032926851810972e+00
2.693605132891883525e+00,1.130721058151618497e+00
1.752035572990379819e+00,2.769705902138952958e+00
2.690717529022141452e+00,2.088607232703906025e+00
1.864857091747914364e+00,2.284417697429462546e+00
1.870123077736458139e+00,9.850400964848429197e-01
2.177944162105974968e+00,2.368875600859588371e+00
1.880130336119089751e+00,1.771892788339381797e+00
2.167498681538341465e+00,1.389587874002421231e+00
1.417056576690611358e+00,2.293121934928383787e+00
2.818936119289897846e+00,3.108404705555268155e+00
1.945629228514583309e+00,2.869514491479181473e+00
2.400570022735003750e+00,2.474341426088946250e+00
2.526789402763855996e+00,2.264815719147717843e+00
1.466505343945006867e+00,2.357375878194440499e+00
2.735925781038338833e+00,1.277604815611513178e+00
2.124472617787183992e+00,1.688027675055471466e+00
9.545692051016574364e-01,2.302140221374402440e+00
2.196948886869273476e+00,1.464426240728417650e+00
1.652790715049939241e+00,1.621544570247570594e+00
2.591039901266539935e+00,1.818537794230898452e+00
2.624170391349614828e+00,1.571768215922659362e+00
1.925737209216496160e+00,2.285522905779560521e+00
2.116414188562771859e+00,2.189527897110774113e+00
1.780375424996082367e+00,1.130893246318202205e+00
2.295643976681086773e+00,1.745071108182244979e+00
1.674228479420470928e+00,2.463332917697466762e+00
1.500215005342422359e+00,2.095717760963890175e+00
2.547824837293809264e+00,1.590924062829845109e+00
2.590547457402167186e+00,3.223115533922972897e+00
2.467135062057272954e+00,1.502826926035792932e+00
2.216139513555115403e+00,1.589553253706424085e+00
2.007708845453127111e+00,1.257246857823710151e+00
